"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","participant_id","responses","block","stim_onset","match_type","image_category","sound_category","audio_type","phase","correct"
"null","Images/gun_orig.png","null","image-keyboard-response","609","645911","0.0-13.0-2.39","longtest","","2","1580682992810","non-match","gun","frog","label","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","610","647920","0.0-13.0-3.39","longtest","","2","","","","","","",""
"null","Sounds/dog_sound.wav","null","audio-keyboard-response","611","648631","0.0-13.0-0.40","longtest","","2","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","612","649641","0.0-13.0-1.40","longtest","","2","","","","","","",""
"null","Images/dog_2.png","null","image-keyboard-response","613","649894","0.0-13.0-2.40","longtest","","2","1580682996794","match","dog","dog","sound","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","614","651896","0.0-13.0-3.40","longtest","","2","","","","","","",""
"null","Sounds/whistle_sound.wav","null","audio-keyboard-response","615","652591","0.0-13.0-0.41","longtest","","2","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","616","653591","0.0-13.0-1.41","longtest","","2","","","","","","",""
"null","Images/whistle_cartoon.png","null","image-keyboard-response","617","653844","0.0-13.0-2.41","longtest","","2","1580683000744","match","whistle","whistle","sound","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","618","655847","0.0-13.0-3.41","longtest","","2","","","","","","",""
"null","Sounds/train_label.wav","null","audio-keyboard-response","619","657132","0.0-13.0-0.42","longtest","","2","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","620","658141","0.0-13.0-1.42","longtest","","2","","","","","","",""
"null","Images/whistle_cartoon.png","null","image-keyboard-response","621","658394","0.0-13.0-2.42","longtest","","2","1580683005294","non-match","whistle","train","label","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","622","660398","0.0-13.0-3.42","longtest","","2","","","","","","",""
"null","Sounds/cow_sound.wav","null","audio-keyboard-response","623","661412","0.0-13.0-0.43","longtest","","2","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","624","662408","0.0-13.0-1.43","longtest","","2","","","","","","",""
"null","Images/gun_cartoon.png","null","image-keyboard-response","625","662663","0.0-13.0-2.43","longtest","","2","1580683009561","non-match","gun","cow","sound","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","626","664679","0.0-13.0-3.43","longtest","","2","","","","","","",""
"null","Sounds/motorcycle_sound.wav","null","audio-keyboard-response","627","665792","0.0-13.0-0.44","longtest","","2","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","628","666791","0.0-13.0-1.44","longtest","","2","","","","","","",""
"null","Images/cow_1.png","null","image-keyboard-response","629","667045","0.0-13.0-2.44","longtest","","2","1580683013944","non-match","cow","motorcycle","sound","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","630","669063","0.0-13.0-3.44","longtest","","2","","","","","","",""
"null","Sounds/cat_label.wav","null","audio-keyboard-response","631","669912","0.0-13.0-0.45","longtest","","2","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","632","670908","0.0-13.0-1.45","longtest","","2","","","","","","",""
"null","Images/cat_2.png","null","image-keyboard-response","633","671162","0.0-13.0-2.45","longtest","","2","1580683018061","match","cat","cat","label","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","634","673179","0.0-13.0-3.45","longtest","","2","","","","","","",""
"null","Sounds/frog_label.wav","null","audio-keyboard-response","635","674072","0.0-13.0-0.46","longtest","","2","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","636","675075","0.0-13.0-1.46","longtest","","2","","","","","","",""
"null","Images/frog_2.png","null","image-keyboard-response","637","675330","0.0-13.0-2.46","longtest","","2","1580683022228","match","frog","frog","label","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","638","677347","0.0-13.0-3.46","longtest","","2","","","","","","",""
"null","Sounds/dog_sound.wav","null","audio-keyboard-response","639","678052","0.0-13.0-0.47","longtest","","2","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","640","679058","0.0-13.0-1.47","longtest","","2","","","","","","",""
"null","Images/whistle_orig.png","null","image-keyboard-response","641","679312","0.0-13.0-2.47","longtest","","2","1580683026211","non-match","whistle","dog","sound","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","642","681329","0.0-13.0-3.47","longtest","","2","","","","","","",""
"null","Sounds/whistle_sound.wav","null","audio-keyboard-response","643","682032","0.0-13.0-0.48","longtest","","2","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","644","683041","0.0-13.0-1.48","longtest","","2","","","","","","",""
"null","Images/train_3.png","null","image-keyboard-response","645","683294","0.0-13.0-2.48","longtest","","2","1580683030195","non-match","train","whistle","sound","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","646","685299","0.0-13.0-3.48","longtest","","2","","","","","","",""
"null","Sounds/cat_sound.wav","null","audio-keyboard-response","647","686132","0.0-13.0-0.49","longtest","","2","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","648","687141","0.0-13.0-1.49","longtest","","2","","","","","","",""
"null","Images/frog_2.png","null","image-keyboard-response","649","687394","0.0-13.0-2.49","longtest","","2","1580683034295","non-match","frog","cat","sound","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","650","689397","0.0-13.0-3.49","longtest","","2","","","","","","",""
"null","Sounds/frog_label.wav","null","audio-keyboard-response","651","690272","0.0-13.0-0.50","longtest","","2","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","652","691275","0.0-13.0-1.50","longtest","","2","","","","","","",""
"null","Images/car_1.png","null","image-keyboard-response","653","691528","0.0-13.0-2.50","longtest","","2","1580683038428","non-match","car","frog","label","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","654","693545","0.0-13.0-3.50","longtest","","2","","","","","","",""
"null","Sounds/rooster_label.wav","null","audio-keyboard-response","655","694252","0.0-13.0-0.51","longtest","","2","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","656","695258","0.0-13.0-1.51","longtest","","2","","","","","","",""
"null","Images/gun_2.png","null","image-keyboard-response","657","695511","0.0-13.0-2.51","longtest","","2","1580683042411","non-match","gun","rooster","label","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","658","697518","0.0-13.0-3.51","longtest","","2","","","","","","",""
"null","Sounds/cat_label.wav","null","audio-keyboard-response","659","698352","0.0-13.0-0.52","longtest","","2","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","660","699358","0.0-13.0-1.52","longtest","","2","","","","","","",""
"null","Images/dog_3.png","null","image-keyboard-response","661","699611","0.0-13.0-2.52","longtest","","2","1580683046511","non-match","dog","cat","label","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","662","701614","0.0-13.0-3.52","longtest","","2","","","","","","",""
"null","Sounds/cat_label.wav","null","audio-keyboard-response","663","702432","0.0-13.0-0.53","longtest","","2","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","664","703442","0.0-13.0-1.53","longtest","","2","","","","","","",""
"null","Images/cat_orig.png","null","image-keyboard-response","665","703695","0.0-13.0-2.53","longtest","","2","1580683050595","match","cat","cat","label","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","666","705697","0.0-13.0-3.53","longtest","","2","","","","","","",""
"null","Sounds/whistle_label.wav","null","audio-keyboard-response","667","706392","0.0-13.0-0.54","longtest","","2","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","668","707392","0.0-13.0-1.54","longtest","","2","","","","","","",""
"null","Images/gun_1.png","null","image-keyboard-response","669","707645","0.0-13.0-2.54","longtest","","2","1580683054545","non-match","gun","whistle","label","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","670","709649","0.0-13.0-3.54","longtest","","2","","","","","","",""
"null","Sounds/car_label.wav","null","audio-keyboard-response","671","710732","0.0-13.0-0.55","longtest","","2","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","672","711725","0.0-13.0-1.55","longtest","","2","","","","","","",""
"null","Images/car_1.png","null","image-keyboard-response","673","711978","0.0-13.0-2.55","longtest","","2","1580683058878","match","car","car","label","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","674","713982","0.0-13.0-3.55","longtest","","2","","","","","","",""
"null","Sounds/cow_sound.wav","null","audio-keyboard-response","675","715012","0.0-13.0-0.56","longtest","","2","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","676","716008","0.0-13.0-1.56","longtest","","2","","","","","","",""
"null","Images/train_1.png","null","image-keyboard-response","677","716262","0.0-13.0-2.56","longtest","","2","1580683063162","non-match","train","cow","sound","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","678","718268","0.0-13.0-3.56","longtest","","2","","","","","","",""
"null","Sounds/cat_sound.wav","null","audio-keyboard-response","679","719112","0.0-13.0-0.57","longtest","","2","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","680","720109","0.0-13.0-1.57","longtest","","2","","","","","","",""
"null","Images/rooster_cartoon.png","null","image-keyboard-response","681","720361","0.0-13.0-2.57","longtest","","2","1580683067262","non-match","rooster","cat","sound","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","682","722365","0.0-13.0-3.57","longtest","","2","","","","","","",""
"null","Sounds/cow_sound.wav","null","audio-keyboard-response","683","723352","0.0-13.0-0.58","longtest","","2","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","684","724359","0.0-13.0-1.58","longtest","","2","","","","","","",""
"null","Images/cow_2.png","null","image-keyboard-response","685","724612","0.0-13.0-2.58","longtest","","2","1580683071512","match","cow","cow","sound","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","686","726630","0.0-13.0-3.58","longtest","","2","","","","","","",""
"null","Sounds/train_label.wav","null","audio-keyboard-response","687","727912","0.0-13.0-0.59","longtest","","2","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","688","728909","0.0-13.0-1.59","longtest","","2","","","","","","",""
"null","Images/dog_orig.png","null","image-keyboard-response","689","729162","0.0-13.0-2.59","longtest","","2","1580683076062","non-match","dog","train","label","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","690","731165","0.0-13.0-3.59","longtest","","2","","","","","","",""
"null","Sounds/rooster_sound.wav","null","audio-keyboard-response","691","731872","0.0-13.0-0.60","longtest","","2","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","692","732876","0.0-13.0-1.60","longtest","","2","","","","","","",""
"null","Images/rooster_cartoon.png","null","image-keyboard-response","693","733129","0.0-13.0-2.60","longtest","","2","1580683080029","match","rooster","rooster","sound","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","694","735133","0.0-13.0-3.60","longtest","","2","","","","","","",""
"null","Sounds/frog_sound.wav","null","audio-keyboard-response","695","736032","0.0-13.0-0.61","longtest","","2","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","696","737042","0.0-13.0-1.61","longtest","","2","","","","","","",""
"null","Images/frog_1.png","null","image-keyboard-response","697","737296","0.0-13.0-2.61","longtest","","2","1580683084196","match","frog","frog","sound","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","698","739300","0.0-13.0-3.61","longtest","","2","","","","","","",""
"null","Sounds/rooster_label.wav","null","audio-keyboard-response","699","739992","0.0-13.0-0.62","longtest","","2","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","700","740992","0.0-13.0-1.62","longtest","","2","","","","","","",""
"null","Images/whistle_1.png","null","image-keyboard-response","701","741260","0.0-13.0-2.62","longtest","","2","1580683088146","non-match","whistle","rooster","label","test","false"
